,drug index,diagnosis index,shared wording,NDC-11,Product Name,Label - Indications and Usage,ICD-10 Code Block,ICD-10 Description
265,9,28337,{'short stature'},50242007601,NUTROPIN AQ  INJ 20MG/2ML,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['Q771'],['Thanatophoric short stature']
266,9,28426,{'short stature'},50242007601,NUTROPIN AQ  INJ 20MG/2ML,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['Q871'],['Congenital malformation syndromes predominantly associated with short stature']
267,9,28498,{'turner syndrome'},50242007601,NUTROPIN AQ  INJ 20MG/2ML,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['Q96'],"[""Turner's syndrome""]"
268,9,28504,{'turner syndrome'},50242007601,NUTROPIN AQ  INJ 20MG/2ML,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['Q968'],"[""Other variants of Turner's syndrome""]"
269,9,28505,{'turner syndrome'},50242007601,NUTROPIN AQ  INJ 20MG/2ML,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['Q969'],"[""Turner's syndrome. unspecified""]"
270,9,83479,{'radiation therapy'},50242007601,NUTROPIN AQ  INJ 20MG/2ML,"['1 INDICATIONS AND USAGE Nutropin AQ is a recombinant human growth hormone indicated for: Pediatric Patients : Treatment of children with growth failure due to growth hormone deficiency (GHD), idiopathic short stature (ISS), Turner syndrome (TS), and chronic kidney disease (CKD) up to the time of renal transplantation ( 1.1 ). Adult Patients: Treatment of adults with either childhood-onset or adult-onset GHD ( 1.2 ). 1.1 Pediatric Patients Growth Hormone Deficiency (GHD) - Nutropin AQ ® is indicated for the treatment of pediatric patients who have growth failure due to inadequate secretion of endogenous growth hormone (GH). Growth Failure Secondary to Chronic Kidney Disease (CKD) - Nutropin AQ is indicated for the treatment of growth failure associated with CKD up to the time of renal transplantation. Nutropin AQ therapy should be used in conjunction with optimal management of CKD. Idiopathic Short Stature (ISS) - Nutropin AQ is indicated for the treatment of ISS, also called non-GHD short stature, defined by height SDS ≤ –2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, in pediatric patients whose epiphyses are not closed and for whom diagnostic evaluation excludes other causes associated with short stature that should be observed or treated by other means. Short Stature Associated with Turner Syndrome (TS) - Nutropin AQ is indicated for the treatment of short stature associated with TS. 1.2 Adult Patients Nutropin AQ is indicated for the replacement of endogenous GH in adults with GHD who meet either of the following two criteria: Adult Onset : Patients who have GHD, either alone or associated with multiple hormone deficiencies (hypopituitarism), as a result of pituitary disease, hypothalamic disease, surgery, radiation therapy, or trauma; or Childhood Onset : Patients who were GH deficient during childhood as a result of congenital, genetic, acquired, or idiopathic causes. Patients who were treated with somatropin for GHD in childhood and whose epiphyses are closed should be reevaluated before continuation of somatropin therapy at the reduced dose level recommended for GH deficient adults. According to current standards, confirmation of the diagnosis of adult GHD in both groups involves an appropriate GH provocative test with two exceptions: (1) patients with multiple pituitary hormone deficiencies due to organic disease; and (2) patients with congenital/genetic GHD.']",['Z510'],['Encounter for antineoplastic radiation therapy']
271,10,27121,{'small gestational'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['P051'],['Newborn small for gestational age']
272,10,27122,{'small gestational'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['P0510'],['Newborn small for gestational age. unspecified weight']
273,10,27123,{'small gestational'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['P0511'],['Newborn small for gestational age. less than 500 grams']
274,10,27124,{'small gestational'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['P0512'],['Newborn small for gestational age. 500-749 grams']
275,10,27125,{'small gestational'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['P0513'],['Newborn small for gestational age. 750-999 grams']
276,10,27126,{'small gestational'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['P0514'],['Newborn small for gestational age. 1000-1249 grams']
277,10,27127,{'small gestational'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['P0515'],['Newborn small for gestational age. 1250-1499 grams']
278,10,27128,{'small gestational'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['P0516'],['Newborn small for gestational age. 1500-1749 grams']
279,10,27129,{'small gestational'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['P0517'],['Newborn small for gestational age. 1750-1999 grams']
280,10,27130,{'small gestational'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['P0518'],['Newborn small for gestational age. 2000-2499 grams']
281,10,27131,{'small gestational'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['P0519'],['Newborn small for gestational age. other']
282,10,27132,{'small gestational'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['P052'],['Newborn affected by fetal (intrauterine) malnutrition not light or small for gestational age']
283,10,28337,{'short stature'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['Q771'],['Thanatophoric short stature']
284,10,28426,{'short stature'},169770321,NORDITROPIN  INJ 30/3ML,"['1 INDICATIONS AND USAGE NORDITROPIN is a recombinant human growth hormone indicated for: • Pediatric : Treatment of pediatric patients with growth failure due to inadequate secretion of endogenous growth hormone (GH), short stature associated with Noonan syndrome, short stature associated with Turner syndrome, short stature born small for gestational age (SGA) with no catch-up growth by age 2 to 4 years, Idiopathic Short Stature (ISS), and growth failure due to Prader-Willi Syndrome ( 1.1 ) • Adult : Replacement of endogenous GH in adults with growth hormone deficiency ( 1.2 ) 1.1 Pediatric Patients NORDITROPIN is indicated for the treatment of pediatric patients with: • growth failure due to inadequate secretion of endogenous growth hormone (GH), • short stature associated with Noonan syndrome, • short stature associated with Turner syndrome, • short stature born small for gestational age (SGA) with no catch-up growth by age 2 years to 4 years of age, • Idiopathic Short Stature (ISS), height standard deviation score (SDS) <-2.25, and associated with growth rates unlikely to permit attainment of adult height in the normal range, • growth failure due to Prader-Willi syndrome (PWS). 1.2 Adult Patients NORDITROPIN is indicated for the replacement of endogenous GH in adults with growth hormone deficiency (GHD)']",['Q871'],['Congenital malformation syndromes predominantly associated with short stature']
